CPU,Memory,,TimeSlot,Timestamp,runtime,expected mitigation latency
0.062375,0.699249268,,2000,1773,1110,45
0.305541667,0.690330744,,2000,1685,1030,45
0.095958333,0.546285152,,2000,1406,784,15
0.280041667,0.608157158,,2000,1348,963,20
0.518666667,0.678973198,,2000,1456,346,35
0.241875,0.76894331,,2000,1643,875,50
0.165,0.681700706,,2000,1447,708,40
0.054979167,0.018481016,,2000,1182,1445,25
0.093333333,0.723307133,,2000,1491,556,35
0.156875,0.821134329,,2000,1853,11,35
0.24525,0.736887932,,2000,1615,600,45
0.196125,0.655174255,,3000,2299,1385,45
0.085895833,0.728158474,,3000,2281,266,20
0.558625,0.701266766,,3000,2328,1273,30
0.10525,0.708739281,,3000,2870,178,30
0.127875,0.688171387,,3000,2894,987,15
0.193791667,0.778830051,,3000,2873,292,45
0.243791667,0.82560873,,3000,2390,1046,20
0.080104167,0.603815556,,3000,2207,33,30
0.288291667,0.734247208,,3000,2023,403,25
0.304125,0.643715858,,3000,2035,1014,50
0.261041667,0.547964096,,3000,2951,1410,25
0.181375,0.592453957,,3000,2853,716,20
0.207,0.657923698,,3000,2569,1370,30
0.030979167,0.761728525,,3000,2817,162,35
0.10225,0.642905235,,3000,2057,558,15
0.167333333,0.575358391,,3000,2823,369,45
0.268291667,0.74375391,,3000,2731,222,50
0.092666667,0.486649513,,3000,2646,358,35
0.207916667,0.857595205,,3000,2355,237,25
0.067166667,0.401582718,,3000,2029,637,40
0.050875,0.558447123,,3000,2234,1104,20
0.100541667,0.262471676,,3000,2716,1111,45
0.342083333,0.5822258,,3000,2842,1480,35
0.224583333,0.529548168,,3000,2540,1204,20
0.112666667,0.569945812,,3000,2443,1308,35
0.306,0.656788349,,3000,2971,201,25
0.111520833,0.723721981,,3000,2666,1442,20
0.176333333,0.370425224,,3000,2542,1359,40
0.198854167,0.568601131,,3000,2797,385,20
0.132625,0.610234261,,3000,2490,547,45
0.316208333,0.710995674,,3000,2662,164,35
0.0334375,0.315475225,,3000,2818,2158,50
0.087708333,0.522074699,,3000,2103,825,20
0.570333333,0.6828475,,3000,2228,1369,20
0.102,0.720112801,,3000,2245,271,40
0.1780625,0.533646584,,3000,2871,205,15
0.398875,0.589642048,,3000,2156,292,35
0.08775,0.738194942,,3000,2064,1143,40
0.076625,0.569022179,,3000,2151,1476,35
0.084822917,0.69238472,,3000,2523,154,40
0.13025,0.691921949,,3000,2138,699,30
0.19275,0.666775703,,3000,2415,2067,40
0.173916667,0.628360271,,3000,2147,1493,35
0.118208333,0.809914589,,3000,2570,486,25
0.179958333,0.689806938,,3000,2750,1391,20
0.174583333,0.820763111,,3000,2738,506,50
0.328,0.628904819,,3000,2825,1213,35
0.095,0.780759573,,3000,2111,524,40
0.043875,0.492421627,,3000,2240,123,30
0.076958333,0.450370789,,3000,2800,1479,40
0.159270833,0.800879955,,3000,2273,445,30
0.319166667,0.691690922,,3000,2581,80,45
0.552833333,0.688857555,,3000,2207,113,45
0.254916667,0.830686092,,3000,2680,445,30
0.069083333,0.609904289,,3000,2232,86,35
0.0561875,0.306185246,,4000,3181,823,15
0.19525,0.773303032,,4000,3260,690,45
0.065791667,0.725509167,,4000,3978,1430,15
0.106208333,0.791300535,,4000,3773,1412,45
0.226208333,0.768540621,,4000,3331,1167,50
0.08996875,0.654890895,,4000,3788,513,50
0.229791667,0.524795055,,4000,3733,1305,20
0.057333333,0.552883387,,4000,3776,1403,20
0.0721875,0.627446175,,4000,3113,768,35
0.179625,0.801344872,,4000,3270,906,50
0.063958333,0.454220772,,4000,3453,838,40
0.089520833,0.779968023,,4000,3296,1089,25
0.221375,0.81468606,,4000,3778,639,45
0.247229167,0.672789812,,4000,3470,570,25
0.070708333,0.633508205,,4000,3531,779,15
0.124291667,0.701573372,,4000,3105,558,25
0.075791667,0.458809853,,4000,3809,3,20
0.31625,0.719040632,,4000,3525,377,20
0.618916667,0.692947388,,4000,3030,760,30
0.607333333,0.675007343,,4000,3246,89,25
0.104916667,0.483600616,,4000,3184,323,35
0.073645833,0.53675437,,4000,3245,1278,40
0.172708333,0.774115086,,4000,3465,587,25
0.385875,0.58023119,,4000,3458,703,30
0.366208333,0.877650499,,4000,3379,1389,45
0.236625,0.736055851,,4000,3354,1369,50
0.167875,0.664539814,,4000,3506,754,15
0.276083333,0.743302822,,4000,3840,1492,40
0.065875,0.703587055,,4000,3410,153,20
0.082,0.751694202,,4000,3043,1074,30
0.155958333,0.610470772,,4000,3572,802,20
0.113864583,0.673880458,,4000,3923,514,45
0.063166667,0.726761818,,4000,3630,422,30
0.599916667,0.686878681,,4000,3547,92,30
0.073333333,0.713534832,,4000,3709,883,50
0.149625,0.531945229,,4000,3068,1494,30
0.164333333,0.619851112,,4000,3236,1017,15
0.325083333,0.653928757,,4000,3846,435,40
0.183833333,0.675206184,,4000,3245,234,40
0.179375,0.381192207,,4000,3920,255,50
0.0908125,0.680530071,,4000,3929,958,35
0.090666667,0.789310932,,4000,3793,1336,45
0.238291667,0.54366684,,4000,3341,738,15
0.284666667,0.629786015,,4000,3854,426,45
0.4015,0.640391827,,4000,3475,88,40
0.056333333,0.395170689,,4000,3279,422,15
0.165416667,0.540105343,,4000,3336,687,45
0.053375,0.375684619,,4000,3194,1337,35
0.1034375,0.742546558,,4000,3387,1233,15
0.141958333,0.730912685,,4000,3781,1325,25
0.162625,0.639471054,,4000,3457,73,40
0.066666667,0.518304348,,4000,3300,167,15
0.306125,0.645055771,,4000,3738,52,45
0.2275,0.792441368,,4000,3611,631,30
0.133583333,0.674686432,,4000,3134,1223,35
0.044125,0.719110012,,4000,3258,1068,30
0.101270833,0.714112043,,4000,3342,214,35
0.163208333,0.680769444,,4000,3636,111,40
0.532333333,0.676371098,,4000,3665,376,50
0.242708333,0.532958984,,5000,4745,241,40
0.071145833,0.60871911,,5000,4464,583,45
0.223166667,0.647722721,,5000,4551,1496,50
0.567333333,0.687191486,,5000,4086,594,45
0.133875,0.806618214,,5000,4057,658,50
0.043375,0.356872559,,5000,4366,469,30
0.065708333,0.669929981,,5000,4151,1384,50
0.085083333,0.788165331,,5000,4354,75,45
0.097979167,0.786262989,,5000,4106,526,45
0.279416667,0.642042637,,5000,4200,,
0.320791667,0.893389702,,5000,4556,1217,20
0.083833333,0.661644459,,5000,4142,1498,30
0.271375,0.774525166,,5000,4254,341,20
0.083770833,0.710012674,,5000,4474,966,30
0.058479167,0.618389606,,5000,4965,2441,50
0.063541667,0.733107567,,5000,4623,1454,35
0.3950625,0.733547211,,5000,4346,435,30
0.061833333,0.624454021,,5000,4780,211,40
0.041333333,0.403738022,,5000,4335,105,15
0.235458333,0.80794239,,5000,4182,76,40
0.219833333,0.629157543,,5000,4921,1033,35
0.600083333,0.690300465,,5000,4337,146,30
0.086,0.560912609,,5000,4896,504,45
0.056291667,0.46496582,,5000,4569,835,50
0.219666667,0.674882889,,5000,4018,538,35
0.279375,0.788644314,,5000,4539,801,25
0.1144375,0.584839344,,5000,4793,1122,15
0.16925,0.630840778,,5000,4888,733,30
0.455041667,0.63663888,,5000,4659,1471,35
0.302333333,0.394750357,,5000,4969,90,50
0.1865,0.532719135,,5000,4375,778,45
0.345604167,0.83507967,,5000,4980,165,40
0.092833333,0.769272327,,5000,4141,122,15
0.106666667,0.716784954,,5000,4669,648,35
0.068833333,0.654858589,,5000,4529,340,20
0.127,0.613661766,,5000,4243,626,30
0.245458333,0.718024254,,5000,4530,791,20
0.136958333,0.715777874,,5000,4143,828,20
0.036416667,0.428706646,,5000,4263,324,20
0.101916667,0.460328102,,5000,4897,334,30
0.561135417,0.781034946,,5000,4618,612,40
0.256875,0.616351128,,5000,4041,1366,50
0.33975,0.772287846,,5000,4857,969,25
0.049708333,0.710851192,,5000,4271,805,15
0.483677083,0.773040295,,5000,4602,1383,15
0.089875,0.644573212,,5000,4690,714,15
0.133833333,0.680056572,,5000,4087,312,15
0.196208333,0.78726244,,5000,4719,1175,45
0.120770833,0.573489666,,5000,4988,1265,40
0.207458333,0.777952194,,5000,4517,600,20
0.346583333,0.690940857,,5000,4912,1061,40
0.061208333,0.473278999,,5000,4320,423,50
0.103791667,0.724393606,,5000,4050,258,50
0.071958333,0.766901016,,5000,4900,497,35
0.092770833,0.739242554,,5000,4674,684,20
0.174083333,0.658676624,,5000,4409,1396,35
0.2565,0.735049009,,6000,5263,1435,25
0.060708333,0.66257143,,6000,5034,420,45
0.404895833,0.897009134,,6000,5499,832,40
0.141708333,0.721543789,,6000,5026,1028,50
0.285958333,0.791637421,,6000,5104,1105,25
0.218958333,0.768068314,,6000,5677,1172,50
0.14975,0.717478275,,6000,5716,44,30
0.165375,0.774906635,,6000,5512,447,50
0.354333333,0.488502741,,6000,5480,452,15
0.125333333,0.609284878,,6000,5234,235,20
0.11775,0.579080105,,6000,5286,242,25
0.059020833,0.710128069,,6000,5288,163,45
0.106875,0.533525944,,6000,5255,256,20
0.036333333,0.569290876,,6000,5309,697,35
0.227625,0.643121243,,6000,5035,329,20
0.192083333,0.503960848,,6000,5071,766,30
0.150333333,0.401296616,,6000,5864,1090,30
0.209208333,0.464764118,,6000,5210,55,20
0.102145833,0.782314062,,6000,5249,1240,20
0.109583333,0.6382761,,6000,5618,561,35
0.488416667,0.693450451,,6000,5572,710,35
0.299375,0.642068863,,6000,5314,1050,45
0.249666667,0.676771164,,6000,5006,631,40
0.116729167,0.687852144,,6000,5436,1372,40
0.3325,0.80099082,,6000,5017,1219,25
0.085645833,0.786847115,,6000,5801,788,15
0.087791667,0.489155769,,6000,5203,536,50
0.347416667,0.632183075,,6000,5232,548,40
0.2085,0.68217802,,6000,5437,694,35
0.191458333,0.618840694,,6000,5445,1457,45
0.3,0.781128883,,6000,5547,956,40
0.3019375,0.87820816,,6000,5211,615,30
0.300770833,0.88084054,,6000,5877,891,45
0.151583333,0.612855911,,6000,5332,379,45
0.473104167,0.886223078,,6000,5392,479,30
0.176208333,0.608099937,,6000,5333,1392,30
0.1145,0.679214358,,6000,5564,537,50
0.066166667,0.81012249,,6000,5479,275,20
0.038083333,0.55041647,,6000,5141,921,30
0.109020833,0.71852994,,6000,5246,622,15
0.288947917,0.712900043,,6000,5164,1337,40
0.251125,0.631113529,,6000,5408,823,40
0.0965,0.703241825,,6000,5747,598,20
0.114875,0.489636898,,6000,5208,939,45
0.112583333,0.796585083,,6000,5988,1437,45
0.098916667,0.784091949,,6000,5125,188,45
0.089354167,0.790305376,,6000,5046,1454,35
0.064666667,0.488139153,,6000,5714,305,15
0.31575,0.77652359,,6000,5985,18,50
0.263541667,0.934056759,,7000,6683,349,50
0.315583333,0.690443039,,7000,6234,651,15
0.061541667,0.693050385,,7000,6559,882,35
0.035166667,0.553342819,,7000,6424,667,40
0.322541667,0.641168594,,7000,6382,118,30
0.139208333,0.611525059,,7000,6716,589,20
0.146541667,0.78854084,,7000,6611,1032,20
0.094875,0.63692522,,7000,6839,460,20
0.218375,0.633974552,,7000,6914,94,25
0.351083333,0.625290871,,7000,6281,1093,30
0.031770833,0.403857231,,7000,6896,617,30
0.183729167,0.567414522,,7000,6647,546,15
0.132708333,0.618167877,,7000,6944,1149,45
0.196291667,0.498847008,,7000,6611,990,50
0.1788125,0.556659698,,7000,6996,1139,50
0.172635417,0.401889229,,7000,6456,946,25
0.06675,0.782029629,,7000,6663,261,25
0.399833333,0.844248295,,7000,6420,356,40
0.166166667,0.499411583,,7000,6793,956,35
0.056916667,0.37771225,,7000,6418,1347,25
0.096395833,0.78170085,,7000,6114,1258,35
0.299208333,0.664211988,,7000,6452,884,15
0.139291667,0.794812679,,7000,6196,43,30
0.214708333,0.79977417,,7000,6888,125,15
0.330145833,0.841103554,,7000,6675,1211,15
0.059541667,0.410853386,,7000,6074,278,25
0.209,0.829308748,,7000,6177,569,45
0.157208333,0.407087326,,7000,6040,320,50
0.3975,0.841796875,,7000,6295,682,50
0.373008475,0.74280262,,7000,6716,640,30
0.161625,0.631837845,,7000,6431,946,50
0.059166667,0.603464603,,7000,6125,752,30
0.048041667,0.666743279,,7000,6316,1334,30
0.063708333,0.446585655,,7000,6565,297,15
0.343166667,0.630874872,,7000,6180,894,40
0.191291667,0.76643486,,7000,6825,627,40
0.256291667,0.633783817,,7000,6367,1012,40
0.083395833,0.782594681,,7000,6467,4,25
0.330375,0.704341412,,7000,6514,740,40
0.115208333,0.574760914,,7000,6210,382,20
0.163375,0.522245407,,8000,7721,86,20
0.212458333,0.634551525,,8000,7942,419,40
0.053875,0.315518141,,8000,7829,762,35
0.309083333,0.661668777,,8000,7643,1145,25
0.058606557,0.473166466,,8000,7134,1078,15
0.235645833,0.605533123,,8000,7505,169,15
0.200958333,0.789811134,,8000,7498,552,50
0.154625,0.645136833,,8000,7898,2,40
0.1003125,0.831370831,,8000,7511,577,40
0.106041667,0.725606918,,8000,7600,244,30
0.154708333,0.676072121,,8000,7492,940,25
0.182583333,0.804184914,,8000,7700,768,20
0.278375,0.668130636,,8000,7687,752,15
0.0728125,0.70668149,,8000,7622,1305,40
0.102125,0.78288269,,8000,7183,160,35
0.131833333,0.770251274,,8000,7976,500,50
0.098645833,0.603752613,,8000,7134,126,35
0.095458333,0.789631128,,8000,7006,1357,25
0.108,0.691064835,,8000,7677,234,15
0.304,0.718378544,,8000,7919,104,35
0.076020833,0.570801258,,8000,7959,1095,20
0.1285,0.79015255,,8000,7468,857,50
0.452833333,0.806996822,,8000,7280,161,25
0.218479167,0.786304951,,8000,7849,1043,50
0.179125,0.629951,,8000,7999,1171,20
0.191125,0.555582285,,8000,7409,1168,35
0.084729167,0.697099209,,8000,7664,896,20
0.10575,0.599322319,,8000,7727,1006,20
0.269208333,0.771952629,,8000,7987,417,35
0.084541667,0.776360989,,8000,7463,1297,45
0.224,0.598560333,,8000,7248,256,15
0.248166667,0.65291357,,8000,7553,353,25
0.048166667,0.695965767,,9000,8947,513,30
0.272166667,0.671865463,,9000,8636,182,45
0.102895833,0.788490772,,9000,8590,351,45
0.17525,0.643964767,,9000,8134,9,20
0.051875,0.459364891,,9000,8714,526,25
0.560458333,0.700606823,,9000,8290,914,20
0.144104167,0.574093342,,9000,8241,1174,40
0.053958333,0.570789218,,9000,8248,304,40
0.283958333,0.660912514,,9000,8923,344,45
0.100729167,0.720667124,,9000,8367,1306,30
0.175666667,0.629494667,,9000,8068,449,20
0.190375,0.666484356,,9000,8296,36,50
0.260625,0.64232111,,9000,8507,1342,45
0.266416667,0.657240868,,9000,8281,618,35
0.342125,0.651534557,,9000,8723,605,45
0.086625,0.470592022,,9000,8379,389,15
0.140166667,0.8293643,,9000,8257,258,25
0.198416667,0.664979935,,9000,8895,1345,40
0.057875,0.780670643,,9000,8313,1059,35
0.205041667,0.672632217,,9000,8847,881,50
0.10475,0.758521557,,9000,8782,29,20
0.128666667,0.798717022,,9000,8933,543,30
0.097666667,0.802141905,,9000,8517,627,50
0.129458333,0.636312485,,9000,8983,107,25
0.278166667,0.775575161,,10000,9217,172,35
0.3515,0.637504101,,10000,9076,1159,25
0.148,0.449757576,,10000,9175,403,20
0.295916667,0.767552376,,10000,9608,302,35
0.0375,0.566592216,,10000,9183,1335,20
0.443666667,0.869765282,,10000,9579,411,45
0.024125,0.402678967,,10000,9874,1018,50
0.147416667,0.689885616,,10000,9726,1340,50
0.123270833,0.723877192,,10000,9063,594,35
0.051333333,0.680757999,,10000,9368,898,30
0.209916667,0.824360847,,10000,9509,145,40
0.248833333,0.706110477,,10000,9153,990,25
0.069041667,0.721870899,,10000,9522,1357,40
0.143375,0.859235525,,10000,9610,572,45
0.057375,0.53730011,,10000,9907,1221,30
0.065583333,0.653265834,,10000,9615,893,25
0.080958333,0.705530167,,10000,9739,865,20
0.082541667,0.617366314,,10000,9854,927,20
0.192125,0.619515896,,10000,9606,858,50
