CPU,Memory,,TimeSlot,Timestamp,runtime,expected mitigation latency
0.131541667,0.525695324,,6000,5150,627,20
0.061125,0.457520008,,6000,5583,1108,45
0.149729167,0.727718592,,7000,6310,279,20
0.1635,0.516083717,,7000,6312,311,25
0.172291667,0.681637287,,7000,6862,1362,35
0.260583333,0.641946793,,7000,6640,833,40
0.066625,0.586582184,,7000,6922,947,50
0.049625,0.560704231,,7000,6850,23,45
0.041680556,0.473141273,,7000,6323,779,30
0.23525,0.664955616,,7000,6729,605,35
0.47434375,0.771549106,,7000,6523,782,25
0.15125,0.742165565,,7000,6324,494,15
0.162208333,0.544540882,,7000,6347,1255,30
0.205083333,0.620717525,,7000,6373,1364,40
0.201979167,0.505082607,,7000,6543,767,45
0.281541667,0.736958027,,7000,6239,781,30
0.189333333,0.661726475,,7000,6193,1291,25
0.123875,0.740203381,,7000,6054,388,15
0.132479167,0.753607035,,7000,6406,903,30
0.107020833,0.70965004,,7000,6710,1474,35
0.068291667,0.615954876,,7000,6084,614,20
0.087333333,0.520205975,,7000,6620,205,50
0.3036875,0.891308308,,7000,6547,214,30
0.279333333,0.597612381,,7000,6820,961,25
0.208875,0.712596416,,7000,6315,143,30
0.141166667,0.605656624,,7000,6664,362,50
0.082229167,0.72383213,,7000,6839,519,15
0.131541667,0.816886425,,7000,6494,695,20
0.430625,0.626893044,,7000,6703,778,40
0.134041667,0.39974308,,7000,6701,892,50
0.103541667,0.612611771,,7000,6916,1391,30
0.373666667,0.745409012,,7000,6740,740,30
0.15175,0.716129303,,7000,6409,288,25
0.129833333,0.716634274,,7000,6845,848,30
0.468625,0.783487797,,7000,6663,733,20
0.282041667,0.670464993,,7000,6167,1208,15
0.354291667,0.878327608,,7000,6013,1045,25
0.010208333,0.382874966,,7000,6535,1149,45
0.18925,0.559760571,,7000,6949,493,50
0.351833333,0.835347652,,7000,6873,1281,40
0.1746875,0.867898703,,7000,6658,911,25
0.057041667,0.645507336,,7000,6597,930,45
0.102083333,0.958306789,,7000,6546,520,40
0.168416667,0.624612808,,7000,6260,1334,40
0.060916667,0.686476231,,8000,7941,16,30
0.107625,0.782925844,,8000,7219,973,35
0.117583333,0.610992432,,8000,7154,396,15
0.048708333,0.397078514,,8000,7963,832,40
0.244354167,0.751946926,,8000,7169,1246,15
0.647083333,0.691940784,,8000,7436,1062,25
0.106833333,0.491699219,,8000,7512,770,30
0.137541667,0.707170486,,8000,7949,1464,40
0.146958333,0.603962898,,8000,7316,1387,40
0.220666667,0.85007,,8000,7555,392,40
0.27175,0.844901323,,8000,7484,171,35
0.128375,0.726246357,,8000,7484,1123,45
0.263125,0.54269886,,8000,7417,1148,25
0.092125,0.690112591,,8000,7505,296,45
0.147895833,0.61519742,,8000,7564,1059,50
0.039666667,0.435709,,8000,7541,190,40
0.048958333,0.600718021,,8000,7611,1175,40
0.3645,0.631109715,,8000,7107,867,45
0.216958333,0.753286839,,8000,7143,555,20
0.309166667,0.685350895,,8000,7324,296,25
0.126854167,0.682720184,,8000,7365,1350,35
0.18775,0.828426361,,8000,7942,631,45
0.086,0.77879858,,8000,7953,1087,20
0.453458333,0.585048199,,8000,7915,81,45
0.162041667,0.641172409,,8000,7486,1281,15
0.105541667,0.795094252,,8000,7263,989,15
0.1446875,0.694877386,,8000,7756,696,30
0.134708333,0.806369305,,8000,7646,960,15
0.287208333,0.60303545,,8000,7416,1271,20
0.09825,0.854446411,,8000,7467,444,40
0.313583333,0.628541708,,8000,7273,758,25
0.117979167,0.730481466,,8000,7150,371,45
0.182645833,0.488372087,,8000,7530,9,50
0.058666667,0.46187067,,8000,7636,1385,15
0.117333333,0.46647644,,8000,7351,210,20
0.097708333,0.514164925,,8000,7610,410,40
0.112958333,0.614952564,,8000,7618,1281,30
0.06,0.705028296,,8000,7931,159,45
0.0815625,0.664479494,,8000,7907,791,50
0.039458333,0.429253101,,8000,7488,125,30
0.216875,0.784959316,,8000,7348,422,15
0.040166667,0.704265594,,8000,7257,500,45
0.206625,0.792727947,,8000,7973,1091,25
0.139125,0.731333733,,8000,7839,1418,40
0.600541667,0.681478977,,8000,7371,2158,15
0.127125,0.599094868,,8000,7038,130,25
0.097458333,0.78584671,,8000,7110,974,30
0.168375,0.66089344,,8000,7711,529,45
0.076083333,0.473152161,,8000,7683,547,35
0.0844375,0.49787569,,8000,7468,386,30
0.228854167,0.483849525,,8000,7291,135,50
0.1859375,0.556535959,,8000,7888,465,20
0.158572917,0.762731075,,8000,7125,155,35
0.115895833,0.718399684,,8000,7951,540,40
0.1295,0.60875988,,8000,7984,2067,45
0.092291667,0.499640942,,8000,7020,422,45
0.144,0.610342503,,8000,7732,1154,20
0.171208333,0.736246109,,8000,7301,178,15
0.11175,0.791312695,,8000,7459,1004,20
0.051291667,0.640628815,,8000,7377,1160,15
0.398333333,0.762631416,,8000,7481,351,30
0.189479167,0.482347012,,8000,7119,183,25
0.149083333,0.556499958,,9000,8994,1388,25
0.099541667,0.616336346,,9000,8895,1343,25
0.320708333,0.691391945,,9000,8627,900,30
0.136708333,0.925366879,,9000,8271,197,35
0.325333333,0.394466877,,9000,8898,558,45
0.526083333,0.704616547,,9000,8612,99,30
0.042791667,0.394807339,,9000,8746,605,30
0.094291667,0.523634911,,9000,8525,805,15
0.1385,0.551221132,,9000,8459,1318,15
0.108,0.667444706,,9000,8426,202,50
0.052916667,0.499575615,,9000,8776,179,50
0.1430625,0.730313063,,9000,8119,660,50
0.27975,0.637275696,,9000,8584,1184,35
0.0695,0.440964222,,9000,8033,790,40
0.323583333,0.588550568,,9000,8327,285,20
0.0554375,0.759607553,,9000,8552,507,25
0.284583333,0.632072449,,9000,8547,288,50
0.085375,0.659080029,,9000,8329,31,30
0.129208333,0.494568348,,9000,8943,701,40
0.087208333,0.778369904,,9000,8491,587,20
0.089125,0.794706345,,9000,8301,949,30
0.319229167,0.619437218,,9000,8357,614,50
0.136333333,0.609107494,,9000,8131,508,50
0.197791667,0.624162674,,9000,8292,986,25
0.140708333,0.752424717,,9000,8295,940,30
0.1705625,0.768310165,,9000,8229,159,15
0.141791667,0.742590904,,9000,8153,1050,50
0.157,0.59021616,,9000,8440,719,20
0.209791667,0.597404957,,9000,8087,1072,45
0.131729167,0.856682539,,9000,8769,1268,40
0.507958333,0.683785439,,9000,8555,704,25
0.27875,0.654893875,,9000,8272,574,20
0.26675,0.647591114,,9000,8398,447,50
0.273958333,0.705997944,,9000,8638,538,15
0.129458333,0.491488934,,9000,8702,738,20
0.202208333,0.617632866,,9000,8939,1086,20
0.161208333,0.486429691,,9000,8237,1132,20
0.041458333,0.465574741,,9000,8120,511,20
0.120708333,0.810017586,,9000,8505,715,45
0.05125,0.7071805,,9000,8965,1291,15
0.263083333,0.741873264,,9000,8374,32,40
0.120625,0.726567745,,9000,8573,528,45
0.101166667,0.775687933,,9000,8262,679,30
0.0185625,0.574426413,,9000,8196,1485,35
0.04275,0.499411583,,9000,8379,1326,25
0.0456875,0.660083532,,9000,8375,1248,50
0.145458333,0.785340309,,9000,8424,909,20
0.127958333,0.540493011,,9000,8498,1237,35
0.063333333,0.475025654,,9000,8221,128,45
0.110875,0.546187162,,9000,8905,674,25
0.20125,0.491994381,,9000,8215,108,30
0.378166667,0.740585327,,9000,8021,256,35
0.385291667,0.722277164,,9000,8420,13,20
0.051375,0.393969059,,9000,8525,876,30
0.198208333,0.736989498,,9000,8596,1314,45
0.064583333,0.645058155,,9000,8247,1359,35
0.263375,0.657163143,,9000,8001,771,35
0.087541667,0.719602585,,9000,8209,653,25
0.11225,0.689644337,,9000,8515,746,35
0.1635,0.609330177,,9000,8731,261,45
0.262333333,0.689182043,,9000,8613,643,30
0.07275,0.708175659,,9000,8222,394,20
0.286583333,0.628172874,,9000,8564,83,40
0.082083333,0.451937199,,9000,8324,1417,45
0.293458333,0.954456329,,9000,8131,389,25
0.095375,0.501636028,,9000,8557,844,25
0.222708333,0.564081669,,9000,8020,352,20
0.335270833,0.847180843,,9000,8522,84,20
0.125416667,0.80969429,,9000,8942,259,30
0.17075,0.627344608,,9000,8560,226,15
0.160125,0.724660635,,9000,8879,988,25
0.332375,0.619311333,,9000,8956,766,40
0.182208333,0.641862392,,9000,8362,884,25
0.596958333,0.678368568,,9000,8365,950,20
0.252932292,0.293078423,,10000,9588,1472,45
0.3065,0.694724083,,10000,9693,1367,20
0.045458333,0.504553795,,10000,9474,858,45
0.142458333,0.662744522,,10000,9140,57,45
0.287208333,0.650581837,,10000,9152,1012,30
0.196166667,0.666245937,,10000,9744,232,50
0.148791667,0.652695656,,10000,9475,1133,25
0.273458333,0.586506367,,10000,9614,666,45
0.074625,0.791130543,,10000,9307,337,45
0.241041667,0.548588991,,10000,9958,1465,50
0.04175,0.411705017,,10000,9294,1151,20
0.145666667,0.805496216,,10000,9711,502,35
0.589833333,0.690378666,,10000,9985,495,25
0.177583333,0.773204803,,10000,9960,908,15
0.051,0.524548054,,10000,9516,1289,35
0.156708333,0.610322952,,10000,9168,543,25
0.146708333,0.673439503,,10000,9764,252,40
0.168708333,0.690073967,,10000,9976,997,40
0.109375,0.77763176,,10000,9561,1364,25
0.053583333,0.720507145,,10000,9534,1489,15
0.108625,0.647612095,,10000,9365,400,50
0.119458333,0.529711723,,10000,9572,1297,35
0.086291667,0.455911636,,10000,9866,148,25
0.138958333,0.683750629,,10000,9788,122,15
0.070895833,0.720686436,,10000,9414,737,45
0.626833333,0.689133644,,10000,9129,954,40
0.142,0.657302856,,10000,9549,455,35
0.254291667,0.747667789,,10000,9980,1232,35
0.123958333,0.680254936,,10000,9174,1371,25
0.2135,0.774709225,,10000,9137,545,25
0.315895833,0.800583363,,10000,9978,143,30
0.436291667,0.734194756,,10000,9124,939,20
0.072916667,0.587874651,,10000,9610,1457,25
0.204916667,0.645071507,,10000,9782,45,25
0.309416667,0.740460396,,10000,9566,810,35
0.092625,0.525355339,,10000,9593,840,35
0.091333333,0.657056808,,10000,9811,761,20
0.167291667,0.748220921,,10000,9473,887,15
0.396479167,0.743057966,,10000,9505,587,30
0.111833333,0.619867802,,10000,9886,1081,40
0.154083333,0.685278893,,10000,9644,755,40
0.234583333,0.544993639,,10000,9064,1091,20
0.233479167,0.874871016,,10000,9981,1055,15
0.224958333,0.783060551,,10000,9145,332,35
0.220416667,0.630558968,,10000,9676,703,20
0.170916667,0.726252556,,10000,9483,1080,45
0.208833333,0.665998459,,10000,9334,1235,50
0.326479167,0.774216175,,10000,9563,989,35
0.215,0.661390305,,10000,9097,909,25
0.058791667,0.541923523,,10000,9610,446,25
0.08,0.455922127,,10000,9541,534,30
0.062166667,0.709870815,,10000,9768,367,40
0.582583333,0.68325758,,10000,9720,1154,50
0.109041667,0.808887959,,10000,9227,2441,20
0.300833333,0.954916,,10000,9644,1240,45
0.360354167,0.841865778,,10000,9891,1287,45
0.237791667,0.661524773,,10000,9970,915,15
0.269666667,0.824103355,,10000,9967,1318,30
0.317375,0.620740891,,10000,9973,1356,30
0.122458333,0.680661917,,10000,9080,880,20
0.092875,0.496271133,,10000,9719,739,50
0.2365,0.707576513,,10000,9844,953,35
0.324083333,0.628543377,,10000,9062,733,25
0.260833333,0.595227718,,10000,9869,307,30
0.270041667,0.741981745,,10000,9833,771,35
0.401416667,0.595464706,,10000,9996,1107,35
0.1123125,0.487405539,,10000,9406,959,45
0.120041667,0.417089939,,10000,9146,1155,25
0.100854167,0.769682407,,10000,9916,1126,15
0.207208333,0.626723766,,10000,9686,258,40
0.105208333,0.782283783,,10000,9453,1214,40
0.163791667,0.796486855,,10000,9754,587,40
0.20175,0.714363575,,10000,9100,1469,40
0.077708333,0.762972355,,10000,9128,209,50
0.0741875,0.809764147,,10000,9132,257,20
0.349916667,0.724850655,,10000,9350,265,40
0.079791667,0.488952637,,10000,9519,304,25
0.1123125,0.487405539,,10000,9298,278,45
0.082104167,0.628144979,,10000,9691,1256,50
0.103177966,0.545275211,,10000,9920,311,30
