CPU,Memory,,TimeSlot,Timestamp,runtime,expected mitigation latency
0.328666667,0.834784985,,1000,91,685,35
0.104458333,0.630161285,,1000,476,1221,30
0.072541667,0.478828907,,1000,497,187,15
0.166708333,0.783445597,,1000,95,1461,30
0.114625,0.640535831,,1000,866,929,15
0.11275,0.659942627,,1000,771,437,40
0.203,0.720331669,,1000,976,341,25
0.123875,0.57693243,,1000,525,490,20
0.153,0.71280098,,1000,950,851,35
0.09325,0.504065037,,1000,358,791,50
0.066875,0.331845284,,1000,598,1078,50
0.2815,0.599904537,,1000,288,538,25
0.1295,0.788287163,,1000,642,574,15
0.278125,0.713308334,,1000,310,1413,25
0.26375,0.747511148,,1000,968,103,15
0.304333333,0.67438221,,1000,420,27,35
0.140583333,0.70418644,,1000,854,673,45
0.197458333,0.590355396,,1000,543,1462,35
0.242291667,0.784080505,,1000,981,1027,45
0.144458333,0.503308296,,1000,554,300,30
0.050229167,0.749251604,,1000,746,1058,50
0.039416667,0.513825417,,1000,57,1204,50
0.143479167,0.607330084,,1000,833,352,25
0.065541667,0.49682045,,1000,392,1,20
0.419041667,0.798706055,,1000,314,601,15
0.624,0.690220356,,1000,347,534,20
0.254666667,0.690288067,,1000,573,1094,20
0.05675,0.630153656,,1000,424,1125,45
0.318958333,0.619280338,,1000,615,1120,25
0.099125,0.435986996,,1000,710,917,30
0.333833333,0.708975792,,1000,596,887,20
0.184166667,0.632249355,,1000,460,930,25
0.172229167,0.271930981,,1000,966,880,15
0.179604167,0.555505514,,1000,76,678,30
0.1963125,0.644353628,,1000,644,744,30
0.153125,0.778022289,,1000,429,1131,25
0.350604167,0.846718311,,1000,35,426,20
0.087770833,0.77933526,,1000,734,1410,45
0.106208333,0.36971736,,1000,283,927,25
0.317729167,0.661286592,,1000,351,1017,35
0.266104167,0.742552519,,1000,798,1357,25
0.081583333,0.718252182,,1000,776,604,35
0.052104167,0.568030834,,1000,521,440,50
0.203,0.626809597,,1000,186,158,35
0.590208333,0.683499813,,1000,54,387,35
0.1233125,0.730577469,,1000,231,785,35
0.25125,0.649252415,,1000,804,365,30
0.125458333,0.619576454,,1000,883,305,40
0.069041667,0.492590904,,1000,261,1360,30
0.190291667,0.611425877,,2000,1448,1391,30
0.113958333,0.551176071,,2000,1964,93,15
0.105,0.867305756,,2000,1445,698,15
0.519375,0.41300106,,2000,1825,1353,25
0.341458333,0.65956974,,2000,1898,760,50
0.198791667,0.837165833,,2000,1449,1226,35
0.073770833,0.719483614,,2000,1515,1308,15
0.127354167,0.567598581,,2000,1986,730,20
0.033833333,0.450444221,,2000,1461,290,20
0.112375,0.622394085,,2000,1518,523,45
0.290333333,0.796955585,,2000,1017,435,30
0.44925,0.734155655,,2000,1622,78,20
0.322958333,0.716718674,,2000,1065,324,25
0.090416667,0.933205128,,2000,1337,210,15
0.080666667,0.55111742,,2000,1319,6,35
0.552083333,0.694869518,,2000,1209,482,50
0.142166667,0.633049965,,2000,1258,23,20
0.092583333,0.345041513,,2000,1496,1252,20
0.254791667,0.849740744,,2000,1974,325,20
0.039458333,0.37583971,,2000,1639,720,45
0.061416667,0.760173321,,2000,1481,445,35
0.11,0.741675377,,2000,1355,149,30
0.1771875,0.545805216,,2000,1140,676,35
0.0928125,0.796052694,,2000,1467,792,15
0.206166667,0.744653225,,2000,1382,758,50
0.256416667,0.680959225,,2000,1375,813,30
0.164604167,0.555671692,,2000,1930,1113,45
0.292875,0.593254089,,2000,1095,496,40
0.068208333,0.458381653,,2000,1509,1211,15
0.086708333,0.646759033,,2000,1660,108,20
0.086782787,0.777000904,,2000,1992,1223,35
0.284395833,0.667300701,,2000,1478,1105,25
0.1785,0.854896545,,2000,1158,424,30
0.0635,0.704317093,,2000,1643,822,25
0.131291667,0.677639961,,2000,1373,1498,50
0.074479167,0.535537243,,2000,1156,1222,40
0.274083333,0.741397381,,2000,1989,573,20
0.137791667,0.677630186,,2000,1959,360,50
0.148791667,0.639276505,,2000,1546,878,30
0.166041667,0.490875006,,2000,1636,171,20
0.161791667,0.859149933,,2000,1920,1153,40
0.280541667,0.687087059,,2000,1354,158,50
0.121041667,0.699264526,,2000,1959,1126,50
0.051666667,0.842914581,,2000,1799,1420,35
0.159875,0.534833431,,2000,1187,1282,30
0.228333333,0.823924065,,2000,1120,1255,15
0.277895833,0.771507978,,2000,1246,1049,50
0.162958333,0.635948181,,2000,1911,1363,25
0.283375,0.746521711,,2000,1576,268,50
0.235333333,0.840879917,,2000,1547,665,50
0.196916667,0.60781765,,2000,1427,664,30
0.297291667,0.59214592,,2000,1044,728,30
0.063291667,0.837131262,,2000,1475,367,50
0.148916667,0.615084648,,2000,1520,320,35
0.09075,0.508160114,,2000,1495,1181,40
0.193916667,0.821287632,,2000,1035,680,30
0.098958333,0.652633667,,2000,1754,1069,50
0.0786875,0.721809626,,2000,1080,266,40
0.147520833,0.623552322,,2000,1231,1130,50
0.1280625,0.746459007,,2000,1414,1340,25
0.257125,0.589262009,,2000,1216,1198,45
0.137333333,0.60933876,,2000,1088,97,40
0.108166667,0.562036514,,2000,1153,289,30
0.214041667,0.59431982,,2000,1650,678,45
0.316708333,0.594815731,,2000,1995,607,30
0.089645833,0.770572901,,2000,1072,834,35
0.218520833,0.645262957,,2000,1922,104,30
0.128916667,0.765823841,,2000,1003,1397,20
0.095708333,0.610609055,,2000,1934,1042,45
0.109583333,0.482010841,,2000,1042,734,20
0.062458333,0.475008488,,2000,1008,1362,40
0.482833333,0.677011967,,2000,1167,1432,20
0.346645833,0.878578424,,2000,1424,1461,45
0.264583333,0.694097042,,2000,1508,1175,50
0.269791667,0.690136671,,3000,2725,199,40
0.153833333,0.206621552,,3000,2436,989,20
0.051833333,0.730466366,,3000,2838,925,20
0.251875,0.729355812,,3000,2325,198,30
0.077333333,0.423796177,,3000,2293,418,20
0.062375,0.494282722,,3000,2806,1412,30
0.275041667,0.691921234,,3000,2214,601,45
0.325333333,0.738101006,,3000,2025,959,30
0.120666667,0.498767376,,3000,2373,455,25
0.119833333,0.657404423,,3000,2838,1406,30
0.451333333,0.628238916,,3000,2557,1439,40
0.212459016,0.825185299,,3000,2376,215,15
0.128375,0.522675514,,3000,2851,848,25
0.095166667,0.668084145,,3000,2005,1372,50
0.152083333,0.630544186,,3000,2672,807,15
0.270958333,0.838781357,,3000,2152,1189,40
0.219375,0.673865318,,3000,2904,127,35
0.123333333,0.636128426,,3000,2069,704,25
0.155979167,0.559172869,,3000,2687,294,20
0.054791667,0.766624451,,3000,2504,1400,25
0.107875,0.549818039,,3000,2631,917,30
0.158,0.778835297,,3000,2322,624,40
0.175791667,0.800750256,,3000,2273,71,40
0.208166667,0.727189541,,3000,2548,566,25
0.0846875,0.723096371,,3000,2396,141,40
0.1035,0.452054024,,3000,2517,628,15
0.2245,0.843098879,,3000,2364,17,45
0.0849375,0.777259827,,3000,2427,360,35
0.060208333,0.565241575,,3000,2582,641,40
0.107458333,0.695916176,,3000,2100,866,20
0.327625,0.634276867,,3000,2468,1282,50
0.197625,0.53334403,,3000,2626,322,25
0.117083333,0.655659199,,3000,2362,742,20
0.214145833,0.50269866,,3000,2614,53,40
0.044875,0.743614197,,3000,2415,1258,35
0.335208333,0.598176956,,3000,2572,528,15
0.068520833,0.536664248,,3000,2849,58,30
0.467208333,0.794672012,,3000,2328,447,15
0.186541667,0.778835297,,3000,2209,1390,50
0.067875,0.765670776,,3000,2187,1493,30
0.18403125,0.243650723,,3000,2729,1472,35
0.159916667,0.534941912,,3000,2340,55,40
0.1065,0.708715439,,3000,2660,685,45
0.090041667,0.64988327,,3000,2664,919,20
0.192583333,0.627707958,,3000,2740,1028,35
0.120708333,0.67849493,,3000,2150,553,50
0.523,0.588883877,,3000,2708,218,20
0.137729167,0.686966419,,3000,2400,951,40
0.497,0.650560379,,3000,2709,979,15
0.134916667,0.620999813,,3000,2996,165,45
0.064291667,0.762550235,,4000,3689,1197,40
0.092083333,0.762862682,,4000,3141,785,25
0.11025,0.79869771,,4000,3517,1490,45
0.147083333,0.611771107,,4000,3133,472,30
0.214833333,0.501563549,,4000,3589,678,35
0.171333333,0.795937538,,4000,3649,72,40
0.1605,0.667757511,,4000,3382,306,15
0.2935,0.65315485,,4000,3869,1176,45
0.264520833,0.653229952,,4000,3449,129,40
0.121541667,0.605899334,,4000,3819,366,45
0.308604167,0.651497602,,4000,3374,380,25
0.121083333,0.617142677,,4000,3090,1210,20
0.300375,0.655032158,,4000,3336,194,35
0.345166667,0.781891346,,4000,3079,971,25
0.092375,0.770138741,,4000,3187,502,15
0.361083333,0.718334198,,4000,3765,1030,15
0.2678125,0.843616247,,4000,3969,1170,20
0.1820625,0.67926383,,4000,3755,1343,25
0.057625,0.467007637,,4000,3420,1006,30
0.190125,0.734753132,,4000,3599,54,20
0.146270833,0.823261738,,4000,3460,130,15
0.142333333,0.677906513,,4000,3973,1063,45
0.065875,0.684290886,,4000,3830,35,50
0.129208333,0.691039562,,4000,3581,759,20
0.233333333,0.663069725,,4000,3063,1352,15
0.08125,0.624892235,,4000,3146,1019,45
0.1355,0.725309372,,4000,3298,821,45
0.089416667,0.496400595,,4000,3322,731,30
0.36725,0.592603207,,4000,3901,84,15
0.242375,0.656692028,,4000,3235,827,15
0.314708333,0.721460104,,4000,3372,682,35
0.315208333,0.700490952,,4000,3350,1490,40
0.281458333,0.64343977,,4000,3578,656,45
0.136875,0.659719467,,4000,3032,1177,20
0.264041667,0.835758686,,5000,4171,1390,50
0.228916667,0.660670757,,5000,4653,1187,50
0.084979167,0.767910719,,5000,4737,1179,35
0.247625,0.825492382,,5000,4252,1387,35
0.192145833,0.648529291,,5000,4631,751,50
0.08475,0.768556118,,5000,4771,1,50
0.306083333,0.658310175,,5000,4805,326,30
0.155270833,0.763328552,,5000,4205,1391,15
0.072,0.455812931,,5000,4703,397,45
0.049458333,0.642107964,,5000,4567,1189,25
0.16175,0.534093857,,5000,4813,1206,15
0.056083333,0.474850178,,5000,4171,31,15
0.148833333,0.617816448,,5000,4533,382,30
0.072916667,0.778268814,,5000,4726,268,15
0.27525,0.605733871,,5000,4125,938,45
0.4076875,0.898442745,,5000,4944,1293,25
0.081166667,0.453181267,,5000,4223,311,20
0.164,0.618899822,,5000,4428,571,15
0.423208333,0.881423235,,5000,4440,406,25
0.157270833,0.576965809,,5000,4063,1147,45
0.161125,0.685989857,,5000,4917,450,40
0.147541667,0.394297123,,5000,4754,609,20
0.067145833,0.659388304,,6000,5558,1176,15
0.303166667,0.648620605,,6000,5804,1407,45
0.089416667,0.861354828,,6000,5905,942,30
0.083291667,0.651489019,,6000,5325,780,45
0.083958333,0.558689594,,6000,5074,284,15
0.081708333,0.71494627,,6000,5978,544,25
0.570833333,0.694288254,,6000,5131,436,45
0.102645833,0.499259233,,6000,5312,1000,35
0.147291667,0.742500067,,6000,5617,546,30
0.110625,0.654901981,,6000,5761,1095,50
0.18825,0.721565723,,6000,5461,633,25
0.089125,0.416057587,,6000,5360,302,40
0.130291667,0.687292576,,6000,5201,343,15
0.066333333,0.682610512,,7000,6117,219,35
0.302125,0.664069653,,7000,6316,16,25
0.061791667,0.458660126,,7000,6766,6,40
0.3661875,0.838018179,,7000,6125,487,25
0.251916667,0.653851509,,7000,6170,892,20
0.198875,0.691792011,,7000,6444,550,25
0.115666667,0.73835516,,7000,6170,1072,15
0.1930625,0.825601816,,7000,6932,1429,40
0.054083333,0.393404484,,7000,6300,1250,30
0.09825,0.697892666,,8000,7370,536,15
0.124291667,0.754171371,,8000,7084,1381,35
0.106958333,0.60673666,,8000,7788,193,50
0.040583333,0.613445282,,8000,7493,1419,50
0.12375,0.786269665,,9000,8042,1435,50
0.041666667,0.39021349,,9000,8468,1168,20
0.036916667,0.398806095,,9000,8728,371,35
